year,sex,name,n,rank,nation
2018,M,Vasil-Lazar,1,1282,Scotland
2018,M,Vasilios,1,1282,Scotland
2018,M,Vasilis,1,1282,Scotland
2018,M,Vedansh,1,1282,Scotland
2018,M,Vedant,1,1282,Scotland
2018,M,Veer,1,1282,Scotland
2018,M,Velyo,1,1282,Scotland
2018,M,Venko,1,1282,Scotland
2018,M,Vesshant,1,1282,Scotland
2018,M,Viaan,1,1282,Scotland
2018,M,Vian,1,1282,Scotland
2018,M,Vidur,1,1282,Scotland
2018,M,Vihaan,1,1282,Scotland
2018,M,Vilem,1,1282,Scotland
2018,M,Viliame,1,1282,Scotland
2018,M,Vinni,1,1282,Scotland
2018,M,Viom,1,1282,Scotland
2018,M,Vishwa,1,1282,Scotland
2018,M,Vyom,1,1282,Scotland
2018,M,Wahid,1,1282,Scotland
2018,M,Waleed,1,1282,Scotland
2018,M,Wasif,1,1282,Scotland
2018,M,Wassim,1,1282,Scotland
2018,M,Wendell,1,1282,Scotland
2018,M,Whit,1,1282,Scotland
2018,M,Wil,1,1282,Scotland
2018,M,Wilber,1,1282,Scotland
2018,M,Wilbur,1,1282,Scotland
2018,M,William-Michael,1,1282,Scotland
2018,M,William-Thomas,1,1282,Scotland
2018,M,Winter,1,1282,Scotland
2018,M,Wisam,1,1282,Scotland
2018,M,Wiseman,1,1282,Scotland
2018,M,Wit,1,1282,Scotland
2018,M,Witold,1,1282,Scotland
2018,M,Wladyslaw,1,1282,Scotland
2018,M,Woodrow,1,1282,Scotland
2018,M,Wyseroy,1,1282,Scotland
2018,M,Xaro,1,1282,Scotland
2018,M,Xiaocheng,1,1282,Scotland
2018,M,Xoel,1,1282,Scotland
2018,M,Xypher,1,1282,Scotland
2018,M,Xzaivier,1,1282,Scotland
2018,M,Yacoub,1,1282,Scotland
2018,M,Yafet,1,1282,Scotland
2018,M,Yamaan,1,1282,Scotland
2018,M,Yamato,1,1282,Scotland
2018,M,Yameen,1,1282,Scotland
2018,M,Yamen,1,1282,Scotland
2018,M,Yanis,1,1282,Scotland
2018,M,Yannis,1,1282,Scotland
2018,M,Yariq,1,1282,Scotland
2018,M,Yas,1,1282,Scotland
2018,M,Yaseen,1,1282,Scotland
2018,M,Yash,1,1282,Scotland
2018,M,Yavor,1,1282,Scotland
2018,M,Yazid,1,1282,Scotland
2018,M,Yeduraj,1,1282,Scotland
2018,M,Yehia,1,1282,Scotland
2018,M,Yehya,1,1282,Scotland
2018,M,Yichen,1,1282,Scotland
2018,M,Yiming,1,1282,Scotland
2018,M,Yixuan,1,1282,Scotland
2018,M,Yizhen,1,1282,Scotland
2018,M,Yogan,1,1282,Scotland
2018,M,Yonas,1,1282,Scotland
2018,M,Yonatan,1,1282,Scotland
2018,M,Youcef,1,1282,Scotland
2018,M,Younas,1,1282,Scotland
2018,M,Yousuf,1,1282,Scotland
2018,M,Yu,1,1282,Scotland
2018,M,Yuankai,1,1282,Scotland
2018,M,Yuhang,1,1282,Scotland
2018,M,Yuki,1,1282,Scotland
2018,M,Yunu,1,1282,Scotland
2018,M,Yusha,1,1282,Scotland
2018,M,Yuvin,1,1282,Scotland
2018,M,Zabeeb,1,1282,Scotland
2018,M,Zacc,1,1282,Scotland
2018,M,Zachery,1,1282,Scotland
2018,M,Zackariah,1,1282,Scotland
2018,M,Zackariya,1,1282,Scotland
2018,M,Zackery,1,1282,Scotland
2018,M,Zahid,1,1282,Scotland
2018,M,Zahran,1,1282,Scotland
2018,M,Zaid,1,1282,Scotland
2018,M,Zaiduddin,1,1282,Scotland
2018,M,Zakeym,1,1282,Scotland
2018,M,Zakk,1,1282,Scotland
2018,M,Zakkery,1,1282,Scotland
2018,M,Zamaar,1,1282,Scotland
2018,M,Zaman,1,1282,Scotland
2018,M,Zamdar,1,1282,Scotland
2018,M,Zand,1,1282,Scotland
2018,M,Zane,1,1282,Scotland
2018,M,Zanyar,1,1282,Scotland
2018,M,Zaram,1,1282,Scotland
2018,M,Zariyan,1,1282,Scotland
2018,M,Zaroon,1,1282,Scotland
2018,M,Zaviyar,1,1282,Scotland
2018,M,Zax,1,1282,Scotland
2018,M,Zayden,1,1282,Scotland
2018,M,Zaydyn,1,1282,Scotland
2018,M,Zayed,1,1282,Scotland
2018,M,Zaynul,1,1282,Scotland
2018,M,Zbigniew,1,1282,Scotland
2018,M,Ze,1,1282,Scotland
2018,M,Zebedee,1,1282,Scotland
2018,M,Zeeshan,1,1282,Scotland
2018,M,Zekari,1,1282,Scotland
2018,M,Zekeriya,1,1282,Scotland
2018,M,Zenn,1,1282,Scotland
2018,M,Zente,1,1282,Scotland
2018,M,Zeus,1,1282,Scotland
2018,M,Zeyd,1,1282,Scotland
2018,M,Zhen,1,1282,Scotland
2018,M,Zhihan,1,1282,Scotland
2018,M,Zhu,1,1282,Scotland
2018,M,Zi,1,1282,Scotland
2018,M,Zico,1,1282,Scotland
2018,M,Zidane,1,1282,Scotland
2018,M,Zikai,1,1282,Scotland
2018,M,Ziwar,1,1282,Scotland
2018,M,Zorawar,1,1282,Scotland
2018,M,Zostera,1,1282,Scotland
2018,M,Zsombor,1,1282,Scotland
2018,M,Zubayr,1,1282,Scotland
2018,M,Zuhair,1,1282,Scotland
2018,M,Zuraib,1,1282,Scotland
2018,M,Zuriel,1,1282,Scotland
2018,F,Olivia,444,1,Scotland
2018,F,Emily,423,2,Scotland
2018,F,Isla,383,3,Scotland
2018,F,Sophie,331,4,Scotland
2018,F,Amelia,312,5,Scotland
2018,F,Ella,295,6,Scotland
2018,F,Ava,292,7,Scotland
2018,F,Grace,286,8,Scotland
2018,F,Aria,272,9,Scotland
2018,F,Jessica,262,10,Scotland
2018,F,Charlotte,246,11,Scotland
2018,F,Sophia,227,12,Scotland
2018,F,Freya,226,13,Scotland
2018,F,Lucy,221,14,Scotland
2018,F,Lily,219,15,Scotland
2018,F,Evie,212,16,Scotland
2018,F,Harper,191,17,Scotland
2018,F,Ellie,189,18,Scotland
2018,F,Eilidh,179,19,Scotland
2018,F,Mia,174,20,Scotland
2018,F,Millie,164,21,Scotland
2018,F,Anna,156,22,Scotland
2018,F,Emma,152,23,Scotland
2018,F,Ruby,152,23,Scotland
2018,F,Maisie,151,25,Scotland
2018,F,Rosie,150,26,Scotland
2018,F,Georgia,148,27,Scotland
2018,F,Eva,145,28,Scotland
2018,F,Chloe,143,29,Scotland
2018,F,Poppy,138,30,Scotland
2018,F,Orla,136,31,Scotland
2018,F,Holly,127,32,Scotland
2018,F,Hannah,125,33,Scotland
2018,F,Erin,124,34,Scotland
2018,F,Willow,124,34,Scotland
2018,F,Ivy,121,36,Scotland
2018,F,Mila,119,37,Scotland
2018,F,Esme,118,38,Scotland
2018,F,Layla,118,38,Scotland
2018,F,Sofia,117,40,Scotland
2018,F,Isabella,114,41,Scotland
2018,F,Robyn,109,42,Scotland
2018,F,Sienna,109,42,Scotland
2018,F,Skye,108,44,Scotland
2018,F,Zara,108,44,Scotland
2018,F,Alice,106,46,Scotland
2018,F,Maya,104,47,Scotland
2018,F,Emilia,102,48,Scotland
2018,F,Daisy,101,49,Scotland
2018,F,Katie,95,50,Scotland
2018,F,Niamh,94,51,Scotland
2018,F,Amber,92,52,Scotland
2018,F,Rose,89,53,Scotland
2018,F,Molly,86,54,Scotland
2018,F,Zoe,84,55,Scotland
2018,F,Abigail,83,56,Scotland
2018,F,Iona,83,56,Scotland
2018,F,Leah,78,58,Scotland
2018,F,Hallie,77,59,Scotland
2018,F,Thea,77,59,Scotland
2018,F,Gracie,74,61,Scotland
2018,F,Lilly,74,61,Scotland
2018,F,Hollie,72,63,Scotland
2018,F,Imogen,71,64,Scotland
2018,F,Cara,69,65,Scotland
2018,F,Ayla,68,66,Scotland
2018,F,Cora,67,67,Scotland
2018,F,Elsie,63,68,Scotland
2018,F,Bella,62,69,Scotland
2018,F,Phoebe,62,69,Scotland
2018,F,Summer,60,71,Scotland
2018,F,Ada,59,72,Scotland
2018,F,Bonnie,59,72,Scotland
2018,F,Julia,59,72,Scotland
2018,F,Amelie,58,75,Scotland
2018,F,Brooke,58,75,Scotland
2018,F,Matilda,57,77,Scotland
2018,F,Callie,56,78,Scotland
2018,F,Maria,56,78,Scotland
2018,F,Piper,56,78,Scotland
2018,F,Darcy,55,81,Scotland
2018,F,Luna,54,82,Scotland
2018,F,Lola,53,83,Scotland
2018,F,Aila,52,84,Scotland
2018,F,Lexi,52,84,Scotland
2018,F,Rebecca,51,86,Scotland
2018,F,Hope,50,87,Scotland
2018,F,Penelope,50,87,Scotland
2018,F,Kayla,49,89,Scotland
2018,F,Rowan,49,89,Scotland
2018,F,Clara,48,91,Scotland
2018,F,Georgie,48,91,Scotland
2018,F,Lena,48,91,Scotland
2018,F,Sadie,48,91,Scotland
2018,F,Aurora,47,95,Scotland
2018,F,Eden,47,95,Scotland
2018,F,Florence,47,95,Scotland
2018,F,Nina,47,95,Scotland
2018,F,Quinn,47,95,Scotland
2018,F,Violet,47,95,Scotland
2018,F,Amy,46,101,Scotland
2018,F,Eve,46,101,Scotland
2018,F,Scarlett,46,101,Scotland
2018,F,Alba,45,104,Scotland
2018,F,Ariana,45,104,Scotland
2018,F,Elizabeth,45,104,Scotland
2018,F,Mya,45,104,Scotland
2018,F,Myla,45,104,Scotland
2018,F,Evelyn,44,109,Scotland
2018,F,Harley,44,109,Scotland
2018,F,Penny,43,111,Scotland
2018,F,Sarah,43,111,Scotland
2018,F,Darcie,42,113,Scotland
2018,F,Heidi,42,113,Scotland
2018,F,Nova,42,113,Scotland
2018,F,Abbie,41,116,Scotland
2018,F,Annie,41,116,Scotland
2018,F,Hanna,40,118,Scotland
2018,F,Madison,40,118,Scotland
2018,F,Flora,39,120,Scotland
2018,F,Lyla,39,120,Scotland
2018,F,Mirren,39,120,Scotland
2018,F,Paige,39,120,Scotland
2018,F,Halle,38,124,Scotland
2018,F,Megan,38,124,Scotland
2018,F,Ailsa,37,126,Scotland
2018,F,Annabelle,37,126,Scotland
2018,F,Aoife,37,126,Scotland
2018,F,Arya,37,126,Scotland
2018,F,Elena,37,126,Scotland
2018,F,Iris,37,126,Scotland
2018,F,Keira,37,126,Scotland
2018,F,Lottie,37,126,Scotland
2018,F,Faith,36,134,Scotland
2018,F,Harriet,36,134,Scotland
2018,F,Lara,36,134,Scotland
2018,F,Rachel,36,134,Scotland
2018,F,Rosa,36,134,Scotland
2018,F,Lucia,35,139,Scotland
2018,F,Beth,34,140,Scotland
2018,F,Gabriella,34,140,Scotland
2018,F,Lacey,34,140,Scotland
2018,F,Alexandra,33,143,Scotland
2018,F,Alyssa,33,143,Scotland
2018,F,April,33,143,Scotland
2018,F,Arianna,33,143,Scotland
2018,F,Eleanor,33,143,Scotland
2018,F,Laura,33,143,Scotland
2018,F,Riley,33,143,Scotland
2018,F,Savannah,33,143,Scotland
2018,F,Elise,32,151,Scotland
2018,F,Louisa,32,151,Scotland
2018,F,Mollie,32,151,Scotland
2018,F,Victoria,32,151,Scotland
2018,F,Eliza,31,155,Scotland
2018,F,Belle,30,156,Scotland
2018,F,Indie,30,156,Scotland
2018,F,Maddison,30,156,Scotland
2018,F,Sara,30,156,Scotland
2018,F,Liliana,29,160,Scotland
2018,F,Zofia,29,160,Scotland
2018,F,Autumn,28,162,Scotland
2018,F,Ayda,28,162,Scotland
2018,F,Darcey,28,162,Scotland
2018,F,Jasmine,28,162,Scotland
2018,F,Lucie,28,162,Scotland
2018,F,Harlow,27,167,Scotland
2018,F,Lillie,27,167,Scotland
2018,F,Natalia,27,167,Scotland
2018,F,Neve,27,167,Scotland
2018,F,Remi,27,167,Scotland
2018,F,Alexis,26,172,Scotland
2018,F,Blake,26,172,Scotland
2018,F,Lois,26,172,Scotland
2018,F,Martha,26,172,Scotland
2018,F,Norah,26,172,Scotland
2018,F,Tilly,26,172,Scotland
2018,F,Elodie,25,178,Scotland
2018,F,Marnie,25,178,Scotland
2018,F,Naomi,25,178,Scotland
2018,F,Saoirse,25,178,Scotland
2018,F,Alex,24,182,Scotland
2018,F,Caitlin,24,182,Scotland
2018,F,Cali,24,182,Scotland
2018,F,Charley,24,182,Scotland
2018,F,Eloise,24,182,Scotland
2018,F,Emilie,24,182,Scotland
2018,F,Frankie,24,182,Scotland
2018,F,Isobel,24,182,Scotland
2018,F,Maggie,24,182,Scotland
2018,F,Maja,24,182,Scotland
2018,F,Zoey,24,182,Scotland
2018,F,Aaliyah,23,193,Scotland
2018,F,Arabella,23,193,Scotland
2018,F,Ariella,23,193,Scotland
2018,F,Bethany,23,193,Scotland
2018,F,Catherine,23,193,Scotland
2018,F,Edith,23,193,Scotland
2018,F,Lauren,23,193,Scotland
2018,F,Francesca,22,200,Scotland
2018,F,Jessie,22,200,Scotland
2018,F,Jorgie,22,200,Scotland
2018,F,Lexie,22,200,Scotland
2018,F,Orlagh,22,200,Scotland
2018,F,Peyton,22,200,Scotland
2018,F,Pippa,22,200,Scotland
2018,F,Zuzanna,22,200,Scotland
2018,F,Carly,21,208,Scotland
2018,F,Maci,21,208,Scotland
2018,F,Macie,21,208,Scotland
2018,F,Reeva,21,208,Scotland
2018,F,Rhea,21,208,Scotland
2018,F,Anya,20,213,Scotland
2018,F,Caoimhe,20,213,Scotland
2018,F,Connie,20,213,Scotland
2018,F,Fern,20,213,Scotland
2018,F,Macy,20,213,Scotland
2018,F,Maia,20,213,Scotland
2018,F,Skylar,20,213,Scotland
2018,F,Billie,19,220,Scotland
2018,F,Ellis,19,220,Scotland
2018,F,Fearne,19,220,Scotland
2018,F,Libby,19,220,Scotland
2018,F,Orlaith,19,220,Scotland
2018,F,Addison,18,225,Scotland
2018,F,Anastasia,18,225,Scotland
2018,F,Charlie,18,225,Scotland
2018,F,Ella-Rose,18,225,Scotland
2018,F,Elle,18,225,Scotland
2018,F,Hazel,18,225,Scotland
2018,F,Nora,18,225,Scotland
2018,F,Stella,18,225,Scotland
2018,F,Taylor,18,225,Scotland
2018,F,Amaya,17,234,Scotland
2018,F,Ciara,17,234,Scotland
2018,F,Dakota,17,234,Scotland
2018,F,Darci,17,234,Scotland
2018,F,Fatima,17,234,Scotland
2018,F,Kara,17,234,Scotland
2018,F,Nadia,17,234,Scotland
2018,F,Nieve,17,234,Scotland
2018,F,Noor,17,234,Scotland
2018,F,Nylah,17,234,Scotland
2018,F,Astrid,16,244,Scotland
2018,F,Caitlyn,16,244,Scotland
2018,F,Erica,16,244,Scotland
2018,F,Hayley,16,244,Scotland
2018,F,Kacey,16,244,Scotland
2018,F,Khloe,16,244,Scotland
2018,F,Lyra,16,244,Scotland
2018,F,Maisy,16,244,Scotland
2018,F,Mara,16,244,Scotland
2018,F,Oliwia,16,244,Scotland
2018,F,Zahra,16,244,Scotland
2018,F,Aimee,15,255,Scotland
2018,F,Ana,15,255,Scotland
2018,F,Annabel,15,255,Scotland
2018,F,Ariah,15,255,Scotland
2018,F,Casey,15,255,Scotland
2018,F,Elspeth,15,255,Scotland
2018,F,Faye,15,255,Scotland
2018,F,Freyja,15,255,Scotland
2018,F,India,15,255,Scotland
2018,F,Isabelle,15,255,Scotland
2018,F,Kali,15,255,Scotland
2018,F,Kate,15,255,Scotland
2018,F,Lana,15,255,Scotland
2018,F,Lydia,15,255,Scotland
2018,F,Macey,15,255,Scotland
2018,F,Maeve,15,255,Scotland
2018,F,Melissa,15,255,Scotland
2018,F,Payton,15,255,Scotland
2018,F,Skyla,15,255,Scotland
2018,F,Valentina,15,255,Scotland
2018,F,Alicja,14,275,Scotland
2018,F,Alisha,14,275,Scotland
2018,F,Ayesha,14,275,Scotland
2018,F,Brooklyn,14,275,Scotland
2018,F,Carmen,14,275,Scotland
2018,F,Laila,14,275,Scotland
2018,F,Mabel,14,275,Scotland
2018,F,Mary,14,275,Scotland
2018,F,Morven,14,275,Scotland
2018,F,Nicole,14,275,Scotland
2018,F,Talia,14,275,Scotland
2018,F,Alicia,13,286,Scotland
2018,F,Allie,13,286,Scotland
2018,F,Breagha,13,286,Scotland
2018,F,Edie,13,286,Scotland
2018,F,Ellen,13,286,Scotland
2018,F,Kendall,13,286,Scotland
2018,F,Mairi,13,286,Scotland
2018,F,Margot,13,286,Scotland
2018,F,Marley,13,286,Scotland
2018,F,Mylah,13,286,Scotland
2018,F,Paisley,13,286,Scotland
2018,F,Perrie,13,286,Scotland
2018,F,Rae,13,286,Scotland
2018,F,River,13,286,Scotland
2018,F,Vaila,13,286,Scotland
2018,F,Alana,12,301,Scotland
2018,F,Aliyah,12,301,Scotland
2018,F,Amara,12,301,Scotland
2018,F,Ariya,12,301,Scotland
2018,F,Avery,12,301,Scotland
2018,F,Blair,12,301,Scotland
2018,F,Blaire,12,301,Scotland
2018,F,Cassie,12,301,Scotland
2018,F,Cleo,12,301,Scotland
2018,F,Heather,12,301,Scotland
2018,F,Helena,12,301,Scotland
2018,F,Jennifer,12,301,Scotland
2018,F,Kayleigh,12,301,Scotland
2018,F,Kiara,12,301,Scotland
2018,F,Leia,12,301,Scotland
2018,F,Leila,12,301,Scotland
2018,F,Lila,12,301,Scotland
2018,F,Michelle,12,301,Scotland
2018,F,Morgan,12,301,Scotland
2018,F,Nevaeh,12,301,Scotland
2018,F,Pola,12,301,Scotland
2018,F,Vanessa,12,301,Scotland
2018,F,Winter,12,301,Scotland
2018,F,Abby,11,324,Scotland
2018,F,Aisha,11,324,Scotland
2018,F,Alivia,11,324,Scotland
2018,F,Amelia-Rose,11,324,Scotland
2018,F,Arla,11,324,Scotland
2018,F,Arwen,11,324,Scotland
2018,F,Aubrey,11,324,Scotland
2018,F,Aurelia,11,324,Scotland
2018,F,Aurla,11,324,Scotland
2018,F,Christina,11,324,Scotland
2018,F,Effie,11,324,Scotland
2018,F,Esther,11,324,Scotland
2018,F,Felicity,11,324,Scotland
2018,F,Georgina,11,324,Scotland
2018,F,Islay,11,324,Scotland
2018,F,Kady,11,324,Scotland
2018,F,Kiera,11,324,Scotland
2018,F,Klara,11,324,Scotland
2018,F,Kornelia,11,324,Scotland
2018,F,Lilah,11,324,Scotland
2018,F,Lilia,11,324,Scotland
2018,F,Milana,11,324,Scotland
2018,F,Miley,11,324,Scotland
2018,F,Zainab,11,324,Scotland
2018,F,Ailie,10,348,Scotland
2018,F,Aleksandra,10,348,Scotland
2018,F,Dani,10,348,Scotland
2018,F,Delilah,10,348,Scotland
2018,F,Ebony,10,348,Scotland
2018,F,Emmie,10,348,Scotland
2018,F,Everly,10,348,Scotland
2018,F,Fiadh,10,348,Scotland
2018,F,Fiona,10,348,Scotland
2018,F,Gabrielle,10,348,Scotland
2018,F,Hailey,10,348,Scotland
2018,F,Inaaya,10,348,Scotland
2018,F,Lillian,10,348,Scotland
2018,F,Lilly-Mae,10,348,Scotland
2018,F,Louise,10,348,Scotland
2018,F,Maryam,10,348,Scotland
2018,F,Meghan,10,348,Scotland
2018,F,Myah,10,348,Scotland
2018,F,Nancy,10,348,Scotland
2018,F,Nela,10,348,Scotland
2018,F,Nuala,10,348,Scotland
2018,F,Olive,10,348,Scotland
2018,F,Orlah,10,348,Scotland
2018,F,Romy,10,348,Scotland
2018,F,Seren,10,348,Scotland
2018,F,Sloane,10,348,Scotland
2018,F,Tiana,10,348,Scotland
2018,F,Wynter,10,348,Scotland
2018,F,Alexa,9,376,Scotland
2018,F,Alia,9,376,Scotland
2018,F,Amira,9,376,Scotland
2018,F,Annalise,9,376,Scotland
2018,F,Athena,9,376,Scotland
2018,F,Beau,9,376,Scotland
2018,F,Cerys,9,376,Scotland
2018,F,Chelsea,9,376,Scotland
2018,F,Claudia,9,376,Scotland
2018,F,Constance,9,376,Scotland
2018,F,Diana,9,376,Scotland
2018,F,Emmy,9,376,Scotland
2018,F,Etta,9,376,Scotland
2018,F,Ferne,9,376,Scotland
2018,F,Gabriela,9,376,Scotland
2018,F,Hana,9,376,Scotland
2018,F,Harleigh,9,376,Scotland
2018,F,Jess,9,376,Scotland
2018,F,Jorgia,9,376,Scotland
2018,F,Josephine,9,376,Scotland
2018,F,Josie,9,376,Scotland
2018,F,Keeva,9,376,Scotland
2018,F,Margaret,9,376,Scotland
2018,F,Meadow,9,376,Scotland
2018,F,Melody,9,376,Scotland
2018,F,Meredith,9,376,Scotland
2018,F,Mhairi,9,376,Scotland
2018,F,Milena,9,376,Scotland
2018,F,Milly,9,376,Scotland
2018,F,Murron,9,376,Scotland
2018,F,Natalie,9,376,Scotland
2018,F,Neave,9,376,Scotland
2018,F,Neive,9,376,Scotland
2018,F,Polly,9,376,Scotland
2018,F,Rebekah,9,376,Scotland
2018,F,Shelby,9,376,Scotland
2018,F,Tia,9,376,Scotland
2018,F,Wiktoria,9,376,Scotland
2018,F,Zoya,9,376,Scotland
2018,F,Ailish,8,415,Scotland
2018,F,Alix,8,415,Scotland
2018,F,Aliza,8,415,Scotland
2018,F,Anabia,8,415,Scotland
2018,F,Andi,8,415,Scotland
2018,F,Aya,8,415,Scotland
2018,F,Calla,8,415,Scotland
2018,F,Camilla,8,415,Scotland
2018,F,Carys,8,415,Scotland
2018,F,Catriona,8,415,Scotland
2018,F,Charli,8,415,Scotland
2018,F,Demi,8,415,Scotland
2018,F,Elyse,8,415,Scotland
2018,F,Emelia,8,415,Scotland
2018,F,Esmee,8,415,Scotland
2018,F,Fallon,8,415,Scotland
2018,F,Farah,8,415,Scotland
2018,F,Honor,8,415,Scotland
2018,F,Isabel,8,415,Scotland
2018,F,Izzy,8,415,Scotland
2018,F,Juno,8,415,Scotland
2018,F,Katy,8,415,Scotland
2018,F,Kenzie,8,415,Scotland
2018,F,Kianna,8,415,Scotland
2018,F,Kyla,8,415,Scotland
2018,F,Lacie,8,415,Scotland
2018,F,Leona,8,415,Scotland
2018,F,Lia,8,415,Scotland
2018,F,Malia,8,415,Scotland
2018,F,Miah,8,415,Scotland
2018,F,Nellie,8,415,Scotland
2018,F,Robin,8,415,Scotland
2018,F,Rona,8,415,Scotland
2018,F,Wren,8,415,Scotland
2018,F,Abbey,7,449,Scotland
2018,F,Aida,7,449,Scotland
2018,F,Aiyla,7,449,Scotland
2018,F,Alaina,7,449,Scotland
2018,F,Alannah,7,449,Scotland
2018,F,Antonina,7,449,Scotland
2018,F,Ariyah,7,449,Scotland
2018,F,Ava-Rose,7,449,Scotland
2018,F,Ayat,7,449,Scotland
2018,F,Bailey,7,449,Scotland
2018,F,Bobbi,7,449,Scotland
2018,F,Brodie,7,449,Scotland
2018,F,Carla,7,449,Scotland
2018,F,Cassidy,7,449,Scotland
2018,F,Claire,7,449,Scotland
2018,F,Devon,7,449,Scotland
2018,F,Eira,7,449,Scotland
2018,F,Eliana,7,449,Scotland
2018,F,Erika,7,449,Scotland
2018,F,Esmae,7,449,Scotland
2018,F,Floraidh,7,449,Scotland
2018,F,Genevieve,7,449,Scotland
2018,F,Hailie,7,449,Scotland
2018,F,Inaya,7,449,Scotland
2018,F,Joni,7,449,Scotland
2018,F,Joy,7,449,Scotland
2018,F,Kacie,7,449,Scotland
2018,F,Kaitlyn,7,449,Scotland
2018,F,Karlie,7,449,Scotland
2018,F,Kennedy,7,449,Scotland
2018,F,Kirsty,7,449,Scotland
2018,F,Leyla,7,449,Scotland
2018,F,Lily-Rose,7,449,Scotland
2018,F,Lina,7,449,Scotland
2018,F,Livia,7,449,Scotland
2018,F,Lori,7,449,Scotland
2018,F,Luci,7,449,Scotland
2018,F,Madeleine,7,449,Scotland
2018,F,Mairead,7,449,Scotland
2018,F,Marlie,7,449,Scotland
2018,F,Melanie,7,449,Scotland
2018,F,Minnie,7,449,Scotland
2018,F,Natasha,7,449,Scotland
2018,F,Nola,7,449,Scotland
2018,F,Olivia-Rose,7,449,Scotland
2018,F,Philippa,7,449,Scotland
2018,F,Pixie,7,449,Scotland
2018,F,Rhona,7,449,Scotland
2018,F,Ruth,7,449,Scotland
2018,F,Safa,7,449,Scotland
2018,F,Sorcha,7,449,Scotland
2018,F,Vienna,7,449,Scotland
2018,F,Zaynab,7,449,Scotland
2018,F,Abi,6,502,Scotland
2018,F,Adaline,6,502,Scotland
2018,F,Agnes,6,502,Scotland
2018,F,Ailidh,6,502,Scotland
2018,F,Aiza,6,502,Scotland
2018,F,Aizah,6,502,Scotland
2018,F,Alanna,6,502,Scotland
2018,F,Alexandria,6,502,Scotland
2018,F,Amal,6,502,Scotland
2018,F,Annabella,6,502,Scotland
2018,F,Audrey,6,502,Scotland
2018,F,Ava-Grace,6,502,Scotland
2018,F,Barbara,6,502,Scotland
2018,F,Beatrice,6,502,Scotland
2018,F,Chiara,6,502,Scotland
2018,F,Danielle,6,502,Scotland
2018,F,Elara,6,502,Scotland
2018,F,Emeli,6,502,Scotland
2018,F,Emelie,6,502,Scotland
2018,F,Emmeline,6,502,Scotland
2018,F,Eshaal,6,502,Scotland
2018,F,Eva-Rose,6,502,Scotland
2018,F,Farrah,6,502,Scotland
2018,F,Gemma,6,502,Scotland
2018,F,Gianna,6,502,Scotland
2018,F,Gracie-Mae,6,502,Scotland
2018,F,Hafsa,6,502,Scotland
2018,F,Hania,6,502,Scotland
2018,F,Haniya,6,502,Scotland
2018,F,Harmony,6,502,Scotland
2018,F,Hiba,6,502,Scotland
2018,F,Hoorain,6,502,Scotland
2018,F,Ida,6,502,Scotland
2018,F,Iga,6,502,Scotland
2018,F,Imaan,6,502,Scotland
2018,F,Ivy-Rose,6,502,Scotland
2018,F,Jagoda,6,502,Scotland
2018,F,Jenna,6,502,Scotland
2018,F,Joanna,6,502,Scotland
2018,F,Juliet,6,502,Scotland
2018,F,Juliette,6,502,Scotland
2018,F,Kaia,6,502,Scotland
2018,F,Karis,6,502,Scotland
2018,F,Karolina,6,502,Scotland
2018,F,Katherine,6,502,Scotland
2018,F,Kayley,6,502,Scotland
2018,F,Khadijah,6,502,Scotland
2018,F,Kiana,6,502,Scotland
2018,F,Laurie,6,502,Scotland
2018,F,Leela,6,502,Scotland
2018,F,Leen,6,502,Scotland
2018,F,Lennox,6,502,Scotland
2018,F,Lilianna,6,502,Scotland
2018,F,Luisa,6,502,Scotland
2018,F,Mae,6,502,Scotland
2018,F,Michalina,6,502,Scotland
2018,F,Miriam,6,502,Scotland
2018,F,Murrin,6,502,Scotland
2018,F,Myra,6,502,Scotland
2018,F,Nell,6,502,Scotland
2018,F,Nia,6,502,Scotland
2018,F,Noa,6,502,Scotland
2018,F,Nyla,6,502,Scotland
2018,F,Ophelia,6,502,Scotland
2018,F,Phoenix,6,502,Scotland
2018,F,Pyper,6,502,Scotland
2018,F,Raven,6,502,Scotland
2018,F,Rhia,6,502,Scotland
2018,F,Roma,6,502,Scotland
2018,F,Rosalie,6,502,Scotland
2018,F,Rosemary,6,502,Scotland
2018,F,Roxy,6,502,Scotland
2018,F,Samantha,6,502,Scotland
2018,F,Serena,6,502,Scotland
2018,F,Syeda,6,502,Scotland
2018,F,Sylvie,6,502,Scotland
2018,F,Tabitha,6,502,Scotland
2018,F,Tillie,6,502,Scotland
2018,F,Verity,6,502,Scotland
2018,F,Viola,6,502,Scotland
2018,F,Vivienne,6,502,Scotland
2018,F,Aaira,5,583,Scotland
2018,F,Adriana,5,583,Scotland
2018,F,Ailey,5,583,Scotland
2018,F,Aivah,5,583,Scotland
2018,F,Alessia,5,583,Scotland
2018,F,Alexia,5,583,Scotland
2018,F,Alina,5,583,Scotland
2018,F,Aminah,5,583,Scotland
2018,F,Amna,5,583,Scotland
2018,F,Anastazja,5,583,Scotland
2018,F,Anaya,5,583,Scotland
2018,F,Andie,5,583,Scotland
2018,F,Angel,5,583,Scotland
2018,F,Angela,5,583,Scotland
2018,F,Annika,5,583,Scotland
2018,F,Antonia,5,583,Scotland
2018,F,Aria-Rose,5,583,Scotland
2018,F,Ashley,5,583,Scotland
2018,F,Aubree,5,583,Scotland
2018,F,Avah,5,583,Scotland
